"","business_id","Score","name","longitude","latitude"
"2580",69110,92,"Chez Maman",-122.423039,37.776889
"2581",69113,96,"Upcider",-122.419997,37.787468
"2582",69121,96,"Mavelous, LLC",-122.418058,37.776144
"2584",69123,100,"Golden Waffle",-122.48629,37.721453
"2585",69125,92,"Manna Catering",-122.412212,37.770579
"2586",69149,100,"Polk & Clay Liquor",-122.421047,37.792558
"2587",69150,100,"L'Ottavo Ristorante",-122.411745,37.788882
"2588",69153,100,"Silversten Pickle Company",-122.422113,37.764953
"2589",69172,82,"Victoria Pastry Co.",-122.411191,37.8012
"2590",69181,92,"Cha-Ya Restaurant",-122.421505,37.760777
"2591",69195,89,"Center Cafe",-122.41832,37.769751
"2592",69207,100,"Ilana Cafe",-122.484171,37.782078
"2593",69208,96,"Wine & Wall",-122.394404,37.794138
"2594",69214,98,"Dolce Amore",-122.422277,37.789259
"2595",69215,91,"The Rib Whip (#1/Cedar Hill)",-122.418985,37.779847
"2596",69217,90,"Orexi Inc.",-122.468438,37.738434
"2598",69236,92,"The Corner Store",-122.447932,37.782247
"2599",69237,100,"SPRESSA",-122.474427,37.718254
"2600",69244,96,"Jamber",-122.402612,37.780975
"2601",69249,75,"Bon Appetit @ Twitter",-122.416702,37.777168
"2602",69251,87,"La Boulange Du Dome",-122.406892,37.784848
"2603",69257,98,"Little Heaven Deli",-122.419174,37.759506
"2604",69259,89,"Goat Hill Pizza",-122.467794,37.739154
"2605",69272,90,"Papa November",-122.403697,37.767286
"2606",69275,85,"Tacos El Tuca",-122.411668,37.769957
"2607",69278,100,"Caffe Cento",-122.409242,37.792073
"2608",69279,100,"Patisserie Philippe",-122.388034,37.757114
"2609",69281,90,"Fairmont Hotel San Francisco - Main Kitchen",-122.410821,37.792314
"2610",69283,75,"Fairmont Hotel San Francisco - Laurel Court",-122.410821,37.792314
"2611",69284,98,"Fairmont Hotel SF- Employee Cafe",-122.410821,37.792314
"2612",69285,92,"Fairmont Hotel San Francisco - Tonga Room",-122.410821,37.792314
"2613",69291,98,"Cheese Boutique",-122.433341,37.734548
"2614",69294,80,"We Sushi",-122.412191,37.770613
"2616",69299,88,"Restaurante Monte Cristo #2",-122.396439,37.721007
"2617",69302,100,"City Cafe LLC",-122.452273,37.723638
"2619",69317,96,"New Casa Maria Produce Market #2",-122.404928,37.711726
"2620",69322,100,"Tout Sweet Patisserie",-122.394163,37.749938
"2621",69324,87,"Las Brisas",-122.418804,37.747173
"2622",69325,86,"Merlin's Catering Service",-122.413935,37.750134
"2623",69350,100,"Chipotle Mexican Grill #1460",-122.403881,37.784283
"2624",69351,82,"Sarku Japan",-122.407563,37.784317
"2625",69368,93,"Onigilly",-122.404171,37.791149
"2626",69383,94,"La Mediterranee",-122.410657,37.799639
"2627",69388,96,"Dragoneats",-122.423237,37.778357
"2628",69403,93,"Lolinda",-122.418951,37.756698
"2629",69437,100,"Inticing Creations",-122.40485,37.780068
"2630",69465,94,"La Corneta",-122.418494,37.753336
"2631",69466,90,"Liberty Cafe",-122.417463,37.739098
"2632",69475,100,"La Corneta, Inc",-122.434072,37.734012
"2633",69511,66,"Let's Eat Grill Stop",-122.411668,37.769957
"2634",69512,92,"Elephant Sushi",-122.418867,37.79861
"2635",69574,96,"Front Cafe LLC",-122.394862,37.764597
"2636",69575,100,"Thomas John Events",-122.409475,37.739764
"2637",69576,94,"Roam Artisan Burgers",-122.433611,37.787538
"2638",69595,92,"Cafe Creme de Hayes Valley",-122.420136,37.775379
"2639",69606,94,"El Porteno I Restaurant",-122.441373,37.715905
"2640",69621,94,"Pinkberry",-122.40756,37.78655
"2641",69652,98,"Cholo Soy",-122.419143,37.760181
"2642",69680,96,"Rich Table",-122.422655,37.775001
"2643",69692,87,"Blue Bottle Coffee",-122.411196,37.762322
"2644",69694,94,"Split Bread",-122.403513,37.783984
"2645",69706,84,"The Bagelry of S.F.",-122.421907,37.796308
"2646",69722,88,"Creperie Saint Germain",-122.40419,37.784548
"2647",69753,100,"Sift Cupcake & Dessert Bar",-122.43402,37.788834
"2648",69758,94,"1058 Hoagie",-122.4097,37.778155
"2649",69759,85,"Fish N Gari",-122.421016,37.792577
"2650",69769,100,"Whole Foods Market",-122.45461,37.723652
"2651",69786,98,"Drumm Liquors",-122.396481,37.79381
"2652",69792,90,"Samiramis Imports",-122.418224,37.74923
"2653",69822,82,"Royalty Pizza Cafe",-122.416865,37.786213
"2654",69909,94,"T & L Liquor Store Inc.",-122.4194,37.746459
"2655",69976,100,"DAVIDsTEA",-122.421876,37.796163
"2656",69978,92,"Capt. Eddie Rickenbacker's",-122.399216,37.787629
"2657",70017,89,"Co Nam",-122.421033,37.791963
"2658",70058,100,"Juice Shop",-122.404457,37.739526
"2659",70068,81,"Oriental Restaurant",-122.411635,37.781108
"2660",70090,96,"Cathead's BBQ",-122.415342,37.770126
"2661",70258,100,"Jimmy John's - Galleria",-122.402861,37.789064
"2662",70313,100,"SF Living Greens",-122.409475,37.739764
"2663",70429,94,"San Dong Deluxe",-122.477391,37.742998
"2664",70452,94,"Kennedy Market & Deli",-122.390293,37.736301
"2665",70487,98,"Osha Thai Cafe",-122.434323,37.733112
"2666",70494,96,"The Little Chihuahua Mexican Restaurant",-122.421736,37.763664
"2667",70499,93,"The American Grilled Cheese Kitchen",-122.412495,37.758907
"2668",70515,100,"Redford",-122.414337,37.786573
"2669",70516,96,"Shabu House",-122.473318,37.731746
"2670",70549,93,"Evolution Fresh #17863",-122.434074,37.789983
"2671",70619,96,"Tenglong Chinese Restaurant",-122.461482,37.783108
"2672",70685,94,"5 Degree Tea House",-122.40447,37.729753
"2673",70687,92,"Thai Nghiep Ky",-122.478942,37.754064
"2674",70713,91,"Uni's Deli",-122.403535,37.754258
"2675",70717,87,"Toast Eatery SF",-122.420944,37.791683
"2676",70755,86,"North Point Market",-122.423563,37.805281
"2677",70758,100,"Burger King 9365",-122.461251,37.781248
"2678",70823,96,"Toma",-122.437726,37.799997
"2679",70838,85,"Trattoria Da Vittorio",-122.46766,37.739223
"2680",70884,96,"Crafthouse",-122.428758,37.751603
"2681",70892,92,"Happy Cafe",-122.469492,37.782718
"2682",70914,92,"Fior d' Italia",-122.413364,37.804303
"2683",70951,87,"Lychee Cafe",-122.482557,37.763274
"2684",70970,76,"H.Q. Bar & Restaurant",-122.448093,37.769888
"2685",71031,91,"Rickybobby",-122.42881,37.77253
"2686",71056,92,"The Iron Cactus",-122.395283,37.77741
"2687",71057,94,"The Creamery",-122.39526,37.777393
"2688",71058,100,"Al Rayan Mountain",-122.423461,37.7874
"2689",71065,69,"Chutney USA, Inc.",-122.413054,37.786044
"2690",71126,92,"Express Liquor and Deli",-122.469817,37.78066
"2691",71174,90,"Old Jerusalem Restaurant Inc",-122.418205,37.749337
"2692",71287,100,"Glaze Teriyaki",-122.433557,37.787778
"2693",71292,100,"Coqueta",-122.39646,37.798084
"2694",71328,89,"Fable",-122.434945,37.759928
"2695",71356,94,"Padrecito",-122.449974,37.765644
"2696",71357,92,"La Taqueria Menudo",-122.434646,37.724871
"2697",71380,96,"Curry Up Now",-122.421586,37.762265
"2698",71447,94,"Cafe Med",-122.400037,37.792194
"2699",71473,96,"Shorty Goldstein's",-122.402743,37.789978
"2700",71476,74,"Chou Chou Bakery Bistro",-122.459368,37.747174
"2701",71532,98,"Xpresso Tea",-122.493618,37.779663
"2702",71563,98,"SF Deli and Wine",-122.404699,37.784193
"2703",71599,85,"McDonald's",-122.401542,37.789087
"2704",71650,100,"McDonald's",-122.453397,37.768678
"2705",71682,100,"Bernie's",-122.402861,37.789064
"2706",71696,92,"B. Patisserie LLC",-122.440756,37.788014
"2707",71761,96,"Roccaupulco Supper Club",-122.418976,37.747029
"2708",71769,89,"Lucky One Mini Mart",-122.410818,37.781874
"2709",71784,98,"Urban Bread Cafe",-122.430789,37.761113
"2710",71806,90,"Mission Picnic",-122.420309,37.755323
"2711",71823,100,"Subway Sandwiches #24254",-122.400124,37.792237
"2712",71841,96,"Rapha Raching, LLC",-122.435444,37.798078
"2713",71915,91,"Sapphire Asian Cuisine",-122.400726,37.794063
